READ TERR 1 2
! WTSLEW
155.4306	0.3948	-0.3614	1.35759503e-08	1.7685162e-09	-1.658845958e-09
156.2217	0.3847	-0.3963	1.277247488e-08	1.666425134e-09	-1.621753474e-09
157.0358	0.4708	-0.4294	1.108150604e-08	1.426255292e-09	-1.406873468e-09
157.9763	0.3203	-0.4696	1.275077232e-08	1.629201398e-09	-1.597484812e-09
158.6441	0.3534	-0.3475	1.423111514e-08	1.89138939e-09	-1.80564505e-09
159.4128	0.4245	-0.4152	1.19941756e-08	1.53072227e-09	-1.503799308e-09
160.2083	0.4047	-0.371	1.298471856e-08	1.6504939e-09	-1.628119196e-09
160.9578	0.3455	-0.3448	1.44513468e-08	1.869892486e-09	-1.835748574e-09
161.7055	0.3877	-0.4022	1.295573444e-08	1.624810726e-09	-1.603677482e-09
162.4652	0.3396	-0.372	1.444702886e-08	1.799400966e-09	-1.787370926e-09
163.1790	0.3429	-0.3741	1.433920158e-08	1.799061968e-09	-1.77558876e-09
163.9226	0.4159	-0.4007	1.223144076e-08	1.619240876e-09	-1.572702428e-09
164.8015	0.4213	-0.463	1.162710054e-08	1.480970656e-09	-1.439288114e-09
165.6967	0.3854	-0.4739	1.196394166e-08	1.500922214e-09	-1.481230234e-09
166.5524	0.4246	-0.4703	1.105252192e-08	1.507432982e-09	-1.4381081e-09
167.3441	0.3907	-0.3672	1.356519934e-08	1.721127958e-09	-1.680339518e-09
168.1318	0.4606	-0.397	1.198911362e-08	1.543867952e-09	-1.483876592e-09
169.0902	0.5003	-0.4978	1.010526286e-08	1.348658608e-09	-1.28197674e-09
170.121	0.546	-0.531	9.3702851e-09	1.233571086e-09	-1.189235498e-09
171.249	0.526	-0.582	9.18748116e-09	1.207009276e-09	-1.151157788e-09
172.1850	0.4140	-0.4097	1.24469114e-08	1.633550688e-09	-1.539899042e-09
173.0313	0.3701	-0.4323	1.268865334e-08	1.669005448e-09	-1.569785206e-09
173.8345	0.4245	-0.4331	1.175996184e-08	1.552557754e-09	-1.473352188e-09
174.6960	0.4134	-0.437	1.197192964e-08	1.533103198e-09	-1.482096748e-09
175.5280	0.4372	-0.4186	1.178439812e-08	1.491202042e-09	-1.476715416e-09
